Entity,Code,Year,Fossil fuels
Bulgaria,BGR,2012,73.92406
Bulgaria,BGR,2013,71.82836
Bulgaria,BGR,2014,71.09289
Bulgaria,BGR,2015,71.70878
Bulgaria,BGR,2016,71.85328
Bulgaria,BGR,2017,73.96663
Bulgaria,BGR,2018,69.38864
Bulgaria,BGR,2019,70.07096
Bulgaria,BGR,2020,67.66351
Bulgaria,BGR,2021,68.28785
Bulgaria,BGR,2022,70.186455
Bulgaria,BGR,2023,65.47863
Bulgaria,BGR,2024,63.2958
CIS (EI),,1965,96.64781
CIS (EI),,1966,96.44673
CIS (EI),,1967,96.72985
CIS (EI),,1968,96.27935
CIS (EI),,1969,96.057106
CIS (EI),,1970,95.92959
CIS (EI),,1971,96.038376
CIS (EI),,1972,96.19499
CIS (EI),,1973,96.273796
CIS (EI),,1974,96.033714
CIS (EI),,1975,96.193504
CIS (EI),,1976,95.87889
CIS (EI),,1977,95.50734
CIS (EI),,1978,95.1683
CIS (EI),,1979,95.09648
CIS (EI),,1980,94.66029
CIS (EI),,1981,94.44767
CIS (EI),,1982,94.56171
CIS (EI),,1983,94.34768
CIS (EI),,1984,93.524284
CIS (EI),,1985,93.053246
CIS (EI),,1986,93.10511
CIS (EI),,1987,92.80165
CIS (EI),,1988,92.54603
CIS (EI),,1989,92.72261
CIS (EI),,1990,92.795746
CIS (EI),,1991,92.60352
CIS (EI),,1992,92.15534
CIS (EI),,1993,91.36555
CIS (EI),,1994,91.02243
CIS (EI),,1995,90.58406
CIS (EI),,1996,90.575035
CIS (EI),,1997,90.07634
CIS (EI),,1998,90.1904
CIS (EI),,1999,89.54834
CIS (EI),,2000,89.244095
CIS (EI),,2001,89.037926
CIS (EI),,2002,89.25181
CIS (EI),,2003,89.32111
CIS (EI),,2004,89.14707
CIS (EI),,2005,89.16624
CIS (EI),,2006,89.47044
CIS (EI),,2007,89.40509
CIS (EI),,2008,89.960625
CIS (EI),,2009,89.24112
CIS (EI),,2010,89.59341
CIS (EI),,2011,90.111496
CIS (EI),,2012,90.20271
CIS (EI),,2013,89.817375
CIS (EI),,2014,89.96787
CIS (EI),,2015,89.51548
CIS (EI),,2016,89.30491
CIS (EI),,2017,89.184006
CIS (EI),,2018,89.534615
CIS (EI),,2019,89.2911
CIS (EI),,2020,88.41357
CIS (EI),,2021,88.50407
CIS (EI),,2022,89.144485
CIS (EI),,2023,89.15916
CIS (EI),,2024,88.95472
Canada,CAN,1965,75.99342
Canada,CAN,1966,74.96285
Canada,CAN,1967,75.53435
Canada,CAN,1968,76.50503
Canada,CAN,1969,75.56286
Canada,CAN,1970,75.97222
Canada,CAN,1971,75.59599
Canada,CAN,1972,74.30138
Canada,CAN,1973,73.6967
Canada,CAN,1974,72.600784
Canada,CAN,1975,73.47427
Canada,CAN,1976,72.79693
Canada,CAN,1977,72.41741
Canada,CAN,1978,70.722084
Canada,CAN,1979,70.15245
Canada,CAN,1980,69.698135
Canada,CAN,1981,67.63809
Canada,CAN,1982,67.68218
Canada,CAN,1983,65.47305
Canada,CAN,1984,65.071785
Canada,CAN,1985,63.673874
Canada,CAN,1986,62.240067
Canada,CAN,1987,62.272778
Canada,CAN,1988,64.04107
Canada,CAN,1989,66.193054
Canada,CAN,1990,64.92773
Canada,CAN,1991,62.834263
Canada,CAN,1992,63.42644
Canada,CAN,1993,62.475903
Canada,CAN,1994,62.101353
Canada,CAN,1995,63.195835
Canada,CAN,1996,62.85505
Canada,CAN,1997,64.30569
Canada,CAN,1998,66.07047
Canada,CAN,1999,65.817955
Canada,CAN,2000,65.85219
Canada,CAN,2001,66.972084
Canada,CAN,2002,66.997444
Canada,CAN,2003,68.423096
Canada,CAN,2004,67.73296
Canada,CAN,2005,66.364944
Canada,CAN,2006,65.57206
Canada,CAN,2007,67.05846
Canada,CAN,2008,66.005875
Canada,CAN,2009,65.57678
Canada,CAN,2010,67.084595
Canada,CAN,2011,66.29292
Canada,CAN,2012,65.8001
Canada,CAN,2013,65.569916
Canada,CAN,2014,66.08927
Canada,CAN,2015,65.785164
Canada,CAN,2016,65.04728
Canada,CAN,2017,64.985565
Canada,CAN,2018,66.130424
Canada,CAN,2019,66.353485
Canada,CAN,2020,64.14308
Canada,CAN,2021,64.91148
Canada,CAN,2022,65.036354
Canada,CAN,2023,66.49243
Canada,CAN,2024,67.38941
Central America (EI),,1965,91.36791
Central America (EI),,1966,90.83083
Central America (EI),,1967,90.11641
Central America (EI),,1968,89.4738
Central America (EI),,1969,88.620155
Central America (EI),,1970,87.760864
Central America (EI),,1971,87.71142
Central America (EI),,1972,87.41408
Central America (EI),,1973,88.036064
Central America (EI),,1974,87.47716
Central America (EI),,1975,88.57809
Central America (EI),,1976,87.22485
Central America (EI),,1977,88.05148
Central America (EI),,1978,85.16671
Central America (EI),,1979,83.394165
Central America (EI),,1980,80.55105
Central America (EI),,1981,78.31344
Central America (EI),,1982,78.48133
Central America (EI),,1983,77.204865
Central America (EI),,1984,75.19815
Central America (EI),,1985,74.14649
Central America (EI),,1986,71.49174
Central America (EI),,1987,72.15177
Central America (EI),,1988,70.40658
Central America (EI),,1989,69.35327
Central America (EI),,1990,69.05167
Central America (EI),,1991,71.193
Central America (EI),,1992,73.72845
Central America (EI),,1993,73.38613
Central America (EI),,1994,75.697426
Central America (EI),,1995,77.62569
Central America (EI),,1996,75.037766
Central America (EI),,1997,76.78952
Central America (EI),,1998,79.37131
Central America (EI),,1999,75.86671
Central America (EI),,2000,75.58909
Central America (EI),,2001,78.23089
Central America (EI),,2002,77.4995
Central America (EI),,2003,77.517296
Central America (EI),,2004,77.070274
Central America (EI),,2005,75.79312
Central America (EI),,2006,75.89793
Central America (EI),,2007,76.51883
Central America (EI),,2008,75.20647
Central America (EI),,2009,75.35437
Central America (EI),,2010,73.54371
Central America (EI),,2011,74.22699
Central America (EI),,2012,73.04439
Central America (EI),,2013,73.313255
Central America (EI),,2014,73.31352
Central America (EI),,2015,73.79556
Central America (EI),,2016,73.72833
Central America (EI),,2017,72.0375
Central America (EI),,2018,71.39025
Central America (EI),,2019,75.042175
Central America (EI),,2020,68.10721
Central America (EI),,2021,68.97185
Central America (EI),,2022,69.60917
Central America (EI),,2023,73.33123
Central America (EI),,2024,72.65512
Chile,CHL,1965,84.68672
Chile,CHL,1966,84.9499
Chile,CHL,1967,84.92912
Chile,CHL,1968,87.33984
Chile,CHL,1969,86.73659
Chile,CHL,1970,86.5532
Chile,CHL,1971,85.905914
Chile,CHL,1972,83.56238
Chile,CHL,1973,83.4265
Chile,CHL,1974,81.19768
Chile,CHL,1975,79.10382
Chile,CHL,1976,79.14199
Chile,CHL,1977,78.94379
Chile,CHL,1978,78.89818
Chile,CHL,1979,79.47615
Chile,CHL,1980,78.97664
Chile,CHL,1981,78.34171
Chile,CHL,1982,74.562614
Chile,CHL,1983,73.39346
Chile,CHL,1984,73.4487
Chile,CHL,1985,70.937416
Chile,CHL,1986,69.885544
Chile,CHL,1987,68.969185
Chile,CHL,1988,72.68408
Chile,CHL,1989,79.24135
Chile,CHL,1990,81.91933
Chile,CHL,1991,76.981636
Chile,CHL,1992,72.8134
Chile,CHL,1993,73.619774
Chile,CHL,1994,75.148926
Chile,CHL,1995,75.079185
Chile,CHL,1996,78.45032
Chile,CHL,1997,79.078575
Chile,CHL,1998,82.80391
Chile,CHL,1999,85.46202
Chile,CHL,2000,81.14394
Chile,CHL,2001,78.93919
Chile,CHL,2002,78.16593
Chile,CHL,2003,78.988045
Chile,CHL,2004,81.44604
Chile,CHL,2005,78.91722
Chile,CHL,2006,78.08542
Chile,CHL,2007,81.42774
Chile,CHL,2008,79.35284
Chile,CHL,2009,78.02406
Chile,CHL,2010,81.05855
Chile,CHL,2011,82.328255
Chile,CHL,2012,82.02448
Chile,CHL,2013,81.97563
Chile,CHL,2014,80.48066
Chile,CHL,2015,78.99986
Chile,CHL,2016,80.658806
Chile,CHL,2017,78.57371
Chile,CHL,2018,76.573555
Chile,CHL,2019,77.459076
Chile,CHL,2020,75.126335
Chile,CHL,2021,76.57892
Chile,CHL,2022,73.92073
Chile,CHL,2023,69.653046
Chile,CHL,2024,67.74555
China,CHN,1965,95.99405
China,CHN,1966,96.24922
China,CHN,1967,96.4047
China,CHN,1968,95.80001
China,CHN,1969,96.49057
China,CHN,1970,97.16764
China,CHN,1971,97.110306
China,CHN,1972,96.962074
China,CHN,1973,96.78342
China,CHN,1974,96.46986
China,CHN,1975,96.70152
China,CHN,1976,96.82534
China,CHN,1977,96.96102
China,CHN,1978,97.403435
China,CHN,1979,97.1683
China,CHN,1980,96.64268
China,CHN,1981,96.17052
China,CHN,1982,95.835526
China,CHN,1983,95.45556
China,CHN,1984,95.74657
China,CHN,1985,95.81611
China,CHN,1986,95.913666
China,CHN,1987,95.99203
China,CHN,1988,95.92826
China,CHN,1989,95.79137
China,CHN,1990,95.549545
China,CHN,1991,95.8319
China,CHN,1992,95.84308
China,CHN,1993,95.46976
China,CHN,1994,94.9232
China,CHN,1995,94.41543
China,CHN,1996,94.78477
China,CHN,1997,94.57719
China,CHN,1998,94.5237
China,CHN,1999,94.74156
China,CHN,2000,94.26894
China,CHN,2001,93.35999
China,CHN,2002,93.56922
China,CHN,2003,94.2496
China,CHN,2004,93.96906
China,CHN,2005,94.08019
China,CHN,2006,94.09483
China,CHN,2007,93.93153
China,CHN,2008,92.43093
China,CHN,2009,92.76033
China,CHN,2010,92.13224
China,CHN,2011,92.57921
China,CHN,2012,91.15173
China,CHN,2013,90.67913
China,CHN,2014,89.328186
China,CHN,2015,88.47951
China,CHN,2016,87.35744
China,CHN,2017,86.629196
China,CHN,2018,85.85021
China,CHN,2019,85.04849
China,CHN,2020,84.406624
China,CHN,2021,83.49581
China,CHN,2022,82.45503
China,CHN,2023,82.21975
China,CHN,2024,80.25926
Colombia,COL,1965,89.85523
Colombia,COL,1966,89.98667
Colombia,COL,1967,89.40479
Colombia,COL,1968,88.62216
Colombia,COL,1969,87.49629
Colombia,COL,1970,87.296265
Colombia,COL,1971,86.36514
Colombia,COL,1972,86.904205
Colombia,COL,1973,85.24828
Colombia,COL,1974,85.024704
Colombia,COL,1975,82.04761
Colombia,COL,1976,81.897804
Colombia,COL,1977,82.123886
Colombia,COL,1978,80.35998
Colombia,COL,1979,79.27111
Colombia,COL,1980,78.291626
Colombia,COL,1981,78.8928
Colombia,COL,1982,78.06779
Colombia,COL,1983,79.01189
Colombia,COL,1984,76.870056
Colombia,COL,1985,75.913284
Colombia,COL,1986,73.42613
Colombia,COL,1987,73.52586
Colombia,COL,1988,72.04241
Colombia,COL,1989,71.0202
Colombia,COL,1990,68.79893
Colombia,COL,1991,69.369385
Colombia,COL,1992,76.19835
Colombia,COL,1993,72.63118
Colombia,COL,1994,70.88399
Colombia,COL,1995,71.58444
Colombia,COL,1996,69.84899
Colombia,COL,1997,73.568214
Colombia,COL,1998,74.43545
Colombia,COL,1999,70.00008
Colombia,COL,2000,71.76074
Colombia,COL,2001,71.42788
Colombia,COL,2002,69.56092
Colombia,COL,2003,68.359604
Colombia,COL,2004,68.310616
Colombia,COL,2005,67.21738
Colombia,COL,2006,69.06397
Colombia,COL,2007,68.539986
Colombia,COL,2008,68.7333
Colombia,COL,2009,71.22909
Colombia,COL,2010,72.59619
Colombia,COL,2011,68.62925
Colombia,COL,2012,70.97689
Colombia,COL,2013,73.73322
Colombia,COL,2014,74.69232
Colombia,COL,2015,74.45535
Colombia,COL,2016,75.6375
Colombia,COL,2017,71.21277
Colombia,COL,2018,72.09179
Colombia,COL,2019,73.24625
Colombia,COL,2020,72.88934
Colombia,COL,2021,70.3342
Colombia,COL,2022,71.6161
Colombia,COL,2023,72.60204
Colombia,COL,2024,73.90712
Croatia,HRV,1990,89.0973
Croatia,HRV,1991,81.42566
Croatia,HRV,1992,84.826904
Croatia,HRV,1993,84.73638
Croatia,HRV,1994,81.98129
Croatia,HRV,1995,81.7879
Croatia,HRV,1996,76.44227
Croatia,HRV,1997,82.38258
Croatia,HRV,1998,82.84285
Croatia,HRV,1999,79.78045
Croatia,HRV,2000,81.20639
Croatia,HRV,2001,80.21545
Croatia,HRV,2002,84.06027
Croatia,HRV,2003,85.88553
Croatia,HRV,2004,81.06205
Croatia,HRV,2005,82.43092
Croatia,HRV,2006,83.35583
Croatia,HRV,2007,88.25461
Croatia,HRV,2008,85.53037
Croatia,HRV,2009,81.24112
Croatia,HRV,2010,77.28407
Croatia,HRV,2011,85.28658
Croatia,HRV,2012,83.92592
Croatia,HRV,2013,74.44056
Croatia,HRV,2014,72.750946
Croatia,HRV,2015,78.349396
Croatia,HRV,2016,77.20554
Croatia,HRV,2017,80.65425
Croatia,HRV,2018,74.06421
Croatia,HRV,2019,76.73047
Croatia,HRV,2020,74.966866
Croatia,HRV,2021,71.31746
Croatia,HRV,2022,74.94718
Croatia,HRV,2023,70.41364
Croatia,HRV,2024,72.221825
Cyprus,CYP,1965,100
Cyprus,CYP,1966,100
Cyprus,CYP,1967,100
Cyprus,CYP,1968,100
Cyprus,CYP,1969,100
Cyprus,CYP,1970,100
Cyprus,CYP,1971,100
Cyprus,CYP,1972,100
Cyprus,CYP,1973,100
Cyprus,CYP,1974,100
Cyprus,CYP,1975,100
Cyprus,CYP,1976,100
Cyprus,CYP,1977,100
Cyprus,CYP,1978,100
Cyprus,CYP,1979,100
Cyprus,CYP,1980,100
Cyprus,CYP,1981,100
Cyprus,CYP,1982,100
Cyprus,CYP,1983,100
Cyprus,CYP,1984,100
Cyprus,CYP,1985,100
Cyprus,CYP,1986,100
Cyprus,CYP,1987,100
Cyprus,CYP,1988,100
Cyprus,CYP,1989,100
Cyprus,CYP,1990,100
Cyprus,CYP,1991,100
Cyprus,CYP,1992,100
Cyprus,CYP,1993,100
Cyprus,CYP,1994,100
Cyprus,CYP,1995,100
Cyprus,CYP,1996,100
Cyprus,CYP,1997,100
Cyprus,CYP,1998,100
Cyprus,CYP,1999,100
Cyprus,CYP,2000,100
Cyprus,CYP,2001,100
Cyprus,CYP,2002,100
Cyprus,CYP,2003,100
Cyprus,CYP,2004,99.99345
Cyprus,CYP,2005,99.99293
Cyprus,CYP,2006,99.988045
Cyprus,CYP,2007,99.94228
Cyprus,CYP,2008,99.41205
Cyprus,CYP,2009,99.22709
Cyprus,CYP,2010,98.90511
Cyprus,CYP,2011,98.00025
Cyprus,CYP,2012,97.22894
Cyprus,CYP,2013,96.31987
Cyprus,CYP,2014,96.63139
Cyprus,CYP,2015,96.03264
Cyprus,CYP,2016,96.20607
Cyprus,CYP,2017,96.24939
Cyprus,CYP,2018,96.01623
Cyprus,CYP,2019,95.568054
Cyprus,CYP,2020,93.612015
Cyprus,CYP,2021,92.61245
Cyprus,CYP,2022,92.23463
Cyprus,CYP,2023,90.7337
Cyprus,CYP,2024,89.20461
Czechia,CZE,1965,98.67641
Czechia,CZE,1966,98.76174
Czechia,CZE,1967,98.866455
Czechia,CZE,1968,99.15901
Czechia,CZE,1969,99.34164
Czechia,CZE,1970,99.09776
Czechia,CZE,1971,99.39374
Czechia,CZE,1972,99.36921
Czechia,CZE,1973,99.46376
Czechia,CZE,1974,99.10704
Czechia,CZE,1975,99.14446
Czechia,CZE,1976,99.3366
Czechia,CZE,1977,99.12619
Czechia,CZE,1978,99.1983
Czechia,CZE,1979,99.00586
Czechia,CZE,1980,98.92588
Czechia,CZE,1981,99.0704
Czechia,CZE,1982,99.23791
Czechia,CZE,1983,99.15482
Czechia,CZE,1984,98.881386
Czechia,CZE,1985,98.20938
Czechia,CZE,1986,96.50519
Czechia,CZE,1987,94.39226
Czechia,CZE,1988,94.0991
Czechia,CZE,1989,93.84873
Czechia,CZE,1990,93.00395
Czechia,CZE,1991,92.60648
Czechia,CZE,1992,92.128136
Czechia,CZE,1993,91.751
Czechia,CZE,1994,91.15121
Czechia,CZE,1995,91.55157
Czechia,CZE,1996,91.56377
Czechia,CZE,1997,91.40892
Czechia,CZE,1998,90.85473
Czechia,CZE,1999,90.08625
Czechia,CZE,2000,90.49971
Czechia,CZE,2001,89.96433
Czechia,CZE,2002,87.534096
Czechia,CZE,2003,85.07874
Czechia,CZE,2004,84.898766
Czechia,CZE,2005,85.465324
Czechia,CZE,2006,84.89517
Czechia,CZE,2007,84.77478
Czechia,CZE,2008,83.994934
Czechia,CZE,2009,82.30645
Czechia,CZE,2010,81.983635
Czechia,CZE,2011,80.583694
Czechia,CZE,2012,79.06929
Czechia,CZE,2013,77.84457
Czechia,CZE,2014,77.59913
Czechia,CZE,2015,79.04811
Czechia,CZE,2016,80.38759
Czechia,CZE,2017,79.16857
Czechia,CZE,2018,78.52013
Czechia,CZE,2019,77.498985
Czechia,CZE,2020,75.59775
Czechia,CZE,2021,76.40405
Czechia,CZE,2022,75.422035
Czechia,CZE,2023,73.44878
Czechia,CZE,2024,71.68648
Denmark,DNK,1965,99.95821
Denmark,DNK,1966,99.9618
Denmark,DNK,1967,99.96347
Denmark,DNK,1968,99.970634
Denmark,DNK,1969,99.973206
Denmark,DNK,1970,99.972565
Denmark,DNK,1971,99.97097
Denmark,DNK,1972,99.97249
Denmark,DNK,1973,99.971565
Denmark,DNK,1974,99.96875
Denmark,DNK,1975,99.97225
Denmark,DNK,1976,99.977196
Denmark,DNK,1977,99.96942
Denmark,DNK,1978,99.965225
Denmark,DNK,1979,99.95934
Denmark,DNK,1980,99.946815
Denmark,DNK,1981,99.938934
Denmark,DNK,1982,99.93222
Denmark,DNK,1983,99.8572
Denmark,DNK,1984,99.85553
Denmark,DNK,1985,99.84491
Denmark,DNK,1986,99.73599
Denmark,DNK,1987,99.64815
Denmark,DNK,1988,99.45751
Denmark,DNK,1989,99.15833
Denmark,DNK,1990,98.79638
Denmark,DNK,1991,98.60943
Denmark,DNK,1992,98.05084
Denmark,DNK,1993,97.73909
Denmark,DNK,1994,97.96586
Denmark,DNK,1995,97.791
Denmark,DNK,1996,97.9066
Denmark,DNK,1997,96.77207
Denmark,DNK,1998,95.54372
Denmark,DNK,1999,94.856544
Denmark,DNK,2000,93.240616
Denmark,DNK,2001,92.93509
Denmark,DNK,2002,91.80302
Denmark,DNK,2003,90.94573
Denmark,DNK,2004,88.75951
Denmark,DNK,2005,88.04453
Denmark,DNK,2006,89.757576
Denmark,DNK,2007,88.04682
Denmark,DNK,2008,87.90466
Denmark,DNK,2009,87.156425
Denmark,DNK,2010,85.02737
Denmark,DNK,2011,81.47513
Denmark,DNK,2012,78.76804
Denmark,DNK,2013,78.1436
Denmark,DNK,2014,74.694725
Denmark,DNK,2015,72.975204
Denmark,DNK,2016,73.99495
Denmark,DNK,2017,69.49858
Denmark,DNK,2018,70.62017
Denmark,DNK,2019,69.816986
Denmark,DNK,2020,65.327515
Denmark,DNK,2021,61.19049
Denmark,DNK,2022,59.208397
Denmark,DNK,2023,59.061924
Denmark,DNK,2024,58.277836
Eastern Africa (EI),,1965,84.30687
Eastern Africa (EI),,1966,82.98592
Eastern Africa (EI),,1967,83.99542
Eastern Africa (EI),,1968,84.15147
Eastern Africa (EI),,1969,83.78992
Eastern Africa (EI),,1970,79.30169
Eastern Africa (EI),,1971,83.5021
Eastern Africa (EI),,1972,80.58359
Eastern Africa (EI),,1973,81.221725
Eastern Africa (EI),,1974,77.28744
Eastern Africa (EI),,1975,75.377266
Eastern Africa (EI),,1976,74.57862
Eastern Africa (EI),,1977,71.16269
Eastern Africa (EI),,1978,71.86482
Eastern Africa (EI),,1979,70.43348
Eastern Africa (EI),,1980,73.14597
Eastern Africa (EI),,1981,71.76185
Eastern Africa (EI),,1982,70.38862
Eastern Africa (EI),,1983,70.941284
Eastern Africa (EI),,1984,70.5908
Eastern Africa (EI),,1985,70.82068
Eastern Africa (EI),,1986,71.77825
Eastern Africa (EI),,1987,75.77149
Eastern Africa (EI),,1988,74.91937
Eastern Africa (EI),,1989,75.62971
Eastern Africa (EI),,1990,74.546745
Eastern Africa (EI),,1991,72.775536
Eastern Africa (EI),,1992,74.69538
Eastern Africa (EI),,1993,75.601425
Eastern Africa (EI),,1994,75.54996
Eastern Africa (EI),,1995,75.25055
Eastern Africa (EI),,1996,75.1024
Eastern Africa (EI),,1997,75.34443
Eastern Africa (EI),,1998,70.102394
Eastern Africa (EI),,1999,69.323906
Eastern Africa (EI),,2000,67.55649
Eastern Africa (EI),,2001,67.02944
Eastern Africa (EI),,2002,65.16858
Eastern Africa (EI),,2003,64.30254
Eastern Africa (EI),,2004,65.89065
Eastern Africa (EI),,2005,66.61315
Eastern Africa (EI),,2006,66.12303
Eastern Africa (EI),,2007,65.38434
Eastern Africa (EI),,2008,65.678825
Eastern Africa (EI),,2009,66.13934
Eastern Africa (EI),,2010,65.45379
Eastern Africa (EI),,2011,66.00669
Eastern Africa (EI),,2012,66.30721
Eastern Africa (EI),,2013,67.10811
Eastern Africa (EI),,2014,67.55002
Eastern Africa (EI),,2015,68.197235
Eastern Africa (EI),,2016,69.469765
Eastern Africa (EI),,2017,70.3262
Eastern Africa (EI),,2018,70.18413
Eastern Africa (EI),,2019,70.42713
Eastern Africa (EI),,2020,67.263145
Eastern Africa (EI),,2021,68.070076
Eastern Africa (EI),,2022,67.99268
Eastern Africa (EI),,2023,68.438416
Eastern Africa (EI),,2024,68.128
Ecuador,ECU,1965,91.96886
Ecuador,ECU,1966,91.26332
Ecuador,ECU,1967,91.10283
Ecuador,ECU,1968,92.13424
Ecuador,ECU,1969,91.782364
Ecuador,ECU,1970,92.34717
Ecuador,ECU,1971,92.433235
Ecuador,ECU,1972,92.67684
Ecuador,ECU,1973,93.31452
Ecuador,ECU,1974,93.41702
Ecuador,ECU,1975,91.827675
Ecuador,ECU,1976,92.85366
Ecuador,ECU,1977,94.46298
Ecuador,ECU,1978,92.48613
Ecuador,ECU,1979,93.53665
Ecuador,ECU,1980,93.734856
Ecuador,ECU,1981,94.95779
Ecuador,ECU,1982,94.727455
Ecuador,ECU,1983,89.61434
Ecuador,ECU,1984,82.38808
Ecuador,ECU,1985,84.915146
Ecuador,ECU,1986,82.36271
Ecuador,ECU,1987,80.48402
Ecuador,ECU,1988,82.17497
Ecuador,ECU,1989,82.2574
Ecuador,ECU,1990,82.70423
Ecuador,ECU,1991,84.07327
Ecuador,ECU,1992,84.31626
Ecuador,ECU,1993,82.30153
Ecuador,ECU,1994,81.606064
Ecuador,ECU,1995,84.73283
Ecuador,ECU,1996,83.49771
Ecuador,ECU,1997,84.75392
Ecuador,ECU,1998,84.899086
Ecuador,ECU,1999,81.70138
Ecuador,ECU,2000,79.426506
Ecuador,ECU,2001,81.26284
Ecuador,ECU,2002,79.93961
Ecuador,ECU,2003,81.42815
Ecuador,ECU,2004,82.18179
Ecuador,ECU,2005,84.24994
Ecuador,ECU,2006,84.56517
Ecuador,ECU,2007,81.37227
Ecuador,ECU,2008,78.45105
Ecuador,ECU,2009,81.98875
Ecuador,ECU,2010,84.86268
Ecuador,ECU,2011,81.72526
Ecuador,ECU,2012,81.0908
Ecuador,ECU,2013,83.48105
Ecuador,ECU,2014,83.54945
Ecuador,ECU,2015,81.24435
Ecuador,ECU,2016,77.39907
Ecuador,ECU,2017,72.80443
Ecuador,ECU,2018,73.7641
Ecuador,ECU,2019,69.618286
Ecuador,ECU,2020,65.37636
Ecuador,ECU,2021,68.96215
Ecuador,ECU,2022,71.57358
Ecuador,ECU,2023,72.02582
Ecuador,ECU,2024,74.64244
Egypt,EGY,1965,94.732925
Egypt,EGY,1966,94.726166
Egypt,EGY,1967,93.35679
Egypt,EGY,1968,90.58987
Egypt,EGY,1969,84.74356
Egypt,EGY,1970,85.62229
Egypt,EGY,1971,84.93938
Egypt,EGY,1972,86.12828
Egypt,EGY,1973,85.34147
Egypt,EGY,1974,84.685455
Egypt,EGY,1975,84.66869
Egypt,EGY,1976,84.89566
Egypt,EGY,1977,84.275375
Egypt,EGY,1978,83.63663
Egypt,EGY,1979,85.52382
Egypt,EGY,1980,87.02825
Egypt,EGY,1981,88.142815
Egypt,EGY,1982,89.089676
Egypt,EGY,1983,90.567406
Egypt,EGY,1984,91.518456
Egypt,EGY,1985,92.23401
Egypt,EGY,1986,92.554054
Egypt,EGY,1987,92.98206
Egypt,EGY,1988,93.19307
Egypt,EGY,1989,93.060814
Egypt,EGY,1990,92.902596
Egypt,EGY,1991,93.02064
Egypt,EGY,1992,93.03548
Egypt,EGY,1993,92.8319
Egypt,EGY,1994,92.75477
Egypt,EGY,1995,92.86649
Egypt,EGY,1996,93.05342
Egypt,EGY,1997,93.16517
Egypt,EGY,1998,93.250145
Egypt,EGY,1999,93.00849
Egypt,EGY,2000,93.00194
Egypt,EGY,2001,93.17597
Egypt,EGY,2002,93.59452
Egypt,EGY,2003,94.40117
Egypt,EGY,2004,94.6831
Egypt,EGY,2005,94.92718
Egypt,EGY,2006,95.12442
Egypt,EGY,2007,94.939445
Egypt,EGY,2008,94.89941
Egypt,EGY,2009,95.47519
Egypt,EGY,2010,95.80226
Egypt,EGY,2011,95.93664
Egypt,EGY,2012,96.07969
Egypt,EGY,2013,96.090744
Egypt,EGY,2014,96.08733
Egypt,EGY,2015,95.93828
Egypt,EGY,2016,96.130196
Egypt,EGY,2017,96.37253
Egypt,EGY,2018,96.16792
Egypt,EGY,2019,95.361786
Egypt,EGY,2020,94.031815
Egypt,EGY,2021,94.09249
Egypt,EGY,2022,94.312775
Egypt,EGY,2023,94.19637
Egypt,EGY,2024,94.221985
Estonia,EST,1985,100
Estonia,EST,1986,100
Estonia,EST,1987,100
Estonia,EST,1988,100
Estonia,EST,1989,100
Estonia,EST,1990,100
Estonia,EST,1991,100
Estonia,EST,1992,100
Estonia,EST,1993,100
Estonia,EST,1994,100
Estonia,EST,1995,99.96984
Estonia,EST,1996,99.97633
Estonia,EST,1997,99.961555
Estonia,EST,1998,99.935715
Estonia,EST,1999,99.903725
Estonia,EST,2000,99.66524
Estonia,EST,2001,99.8458
Estonia,EST,2002,99.82024
Estonia,EST,2003,99.78865
Estonia,EST,2004,99.72203
Estonia,EST,2005,99.52278
Estonia,EST,2006,99.416504
Estonia,EST,2007,99.431885
Estonia,EST,2008,99.12895
Estonia,EST,2009,97.277626
Estonia,EST,2010,95.61988
Estonia,EST,2011,95.15325
Estonia,EST,2012,94.00022
Estonia,EST,2013,95.29662
Estonia,EST,2014,94.37792
Estonia,EST,2015,93.34167
Estonia,EST,2016,93.49197
Estonia,EST,2017,93.1003
Estonia,EST,2018,92.20155
Estonia,EST,2019,89.62371
Estonia,EST,2020,84.64823
Estonia,EST,2021,85.70286
Estonia,EST,2022,86.75921
Estonia,EST,2023,85.69465
Estonia,EST,2024,82.053734
Europe,OWID_EUR,1965,94.12436
Europe,OWID_EUR,1966,93.8003
Europe,OWID_EUR,1967,94.00664
Europe,OWID_EUR,1968,93.91539
Europe,OWID_EUR,1969,94.10887
Europe,OWID_EUR,1970,94.09132
Europe,OWID_EUR,1971,94.14368
Europe,OWID_EUR,1972,94.086205
Europe,OWID_EUR,1973,94.22154
Europe,OWID_EUR,1974,93.70347
Europe,OWID_EUR,1975,93.42382
Europe,OWID_EUR,1976,93.67926
Europe,OWID_EUR,1977,92.692474
Europe,OWID_EUR,1978,92.59672
Europe,OWID_EUR,1979,92.396545
Europe,OWID_EUR,1980,91.96139
Europe,OWID_EUR,1981,91.026405
Europe,OWID_EUR,1982,90.78302
Europe,OWID_EUR,1983,90.098404
Europe,OWID_EUR,1984,89.0093
Europe,OWID_EUR,1985,87.81924
Europe,OWID_EUR,1986,87.71574
Europe,OWID_EUR,1987,87.31037
Europe,OWID_EUR,1988,86.5446
Europe,OWID_EUR,1989,86.68591
Europe,OWID_EUR,1990,86.73895
Europe,OWID_EUR,1991,86.23293
Europe,OWID_EUR,1992,85.50913
Europe,OWID_EUR,1993,84.514435
